mpi,512,0.220721,1214.987854,8
mpi,1024,1.624272,1321.475052,8
mpi,1536,4.976112,1456.035963,8
mpi,2048,12.073888,1422.547137,8
mpi,2560,22.727397,1476.098580,8
mpi,3072,38.282188,1514.349734,8
mpi,3584,61.870276,1487.960331,8
mpi,4096,90.266793,1522.400117,8
