block,1024,12.705213,168.941290,8,1
block,2048,101.619338,169.019748,8,1
block,3072,344.274274,168.390803,8,1
block,4096,821.770848,167.226882,8,1
block,5120,1593.047554,168.487903,8,1
block,6144,2763.343077,167.846954,8,1
block,7168,4483.376073,164.281448,8,1
block,8192,8269.535819,132.951177,8,1
