cblas,1024,1.418802,1512.850403,8,1
cblas,2048,11.186922,1535.335173,8,1
cblas,3072,37.975740,1526.569895,8,1
cblas,4096,87.923833,1562.968442,8,1
cblas,5120,171.118137,1568.561033,8,1
cblas,6144,295.007224,1572.228344,8,1
cblas,7168,464.808403,1584.600248,8,1
cblas,8192,702.911549,1564.129257,8,1
