cblas,1024,0.742618,2890.361925,8,1
cblas,2048,5.907851,2907.262684,8,1
cblas,3072,20.064390,2889.328868,8,1
cblas,4096,46.265069,2970.322517,8,1
cblas,5120,93.967761,2856.397114,8,1
cblas,6144,157.387671,2946.982544,8,1
cblas,7168,285.823914,2576.885540,8,1
cblas,8192,448.325861,2452.333481,8,1
