block,1024,35.237893,60.912696,2
block,1024,18.188928,118.007783,4
block,1024,13.939286,153.984578,8
block,1024,18.279866,117.420723,16
block,1024,23.703184,90.554715,32
block,1024,17.263688,124.332360,64
block,1024,20.094322,106.817989,128
block,1024,18.780589,114.290083,256
