simple,1024,42.233647,50.822868,8,1
simple,2048,366.337775,46.884804,8,1
simple,3072,1218.783816,47.565959,8,1
simple,4096,3328.385851,41.287934,8,1
simple,5120,6066.546467,44.244158,8,1
simple,6144,10433.821907,44.453387,8,1
simple,7168,16067.471052,45.840164,8,1
simple,8192,25310.169478,43.438845,8,1
